tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2012-01-24,04027,RIO SEGUNDO Nº 1,Córdoba,Nacional,2012,12,SEDAN 4 PTAS,08,CHEVROLET,DK,CLASSIC 4 PTAS LT SPIRIT 1.4N,1,Privado,Física,RÍO SEGUNDO,CÓRDOBA,Masculino,1992,ARGENTINA,100,14,ARG
COMUNICACIÓN DE RECUPERO,2021-03-19,2011-01-31,04029,SAN FRANCISCO Nº 1,Córdoba,Protocolo 21,2011,05,SEDAN 5 PUERTAS,112,RENAULT,681,SANDERO 1.5 DCI CONFORT,1,Privado,Jurídica,SAN FRANCISCO,CÓRDOBA,No aplica,1974,No aplica,100,14,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2016-08-11,04030,SAN AGUSTIN,Córdoba,Protocolo 21,2016,82,PICK-UP CABINA DOBLE,044,FIAT,714,STRADA ADVENTURE 1.6,1,Privado,Física,LA CUMBRECITA,CÓRDOBA,Masculino,1979,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,1999-08-12,04030,SAN AGUSTIN,Córdoba,Nacional,1999,12,SEDAN 4 PUERTAS,08,CHEVROLET,52,CORSA 4 PUERTAS GL A/A Y D/P,1,Privado,Física,SANTA ROSA,CÓRDOBA,Masculino,1951,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,1993-03-03,04031,SANTA ROSA DEL RIO 1,Córdoba,Nacional,1993,20,PICK-UP,19,FORD,15,F-100 NAFTA,1,Privado,Física,MONTE CRISTO-RIO PRIMERO,CÓRDOBA,Masculino,1951,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2014-10-27,04031,SANTA ROSA DEL RIO 1,Córdoba,Nacional,2014,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,OBISPO TREJO,CÓRDOBA,Masculino,1985,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2005-03-18,04034,VILLA DE MARIA,Córdoba,Nacional,2005,20,PICK-UP,19,FORD,SB,RANGER DC 4X2 XL PLUS 2.8L D,1,Privado,Física,SAN FRANCISCO DEL CHAÑAR,CÓRDOBA,No identificado,1969,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,1997-08-21,04035,CORDOBA Nº 05,Córdoba,Nacional,1997,11,SEDAN 2 PUERTAS,17,FIAT,44,UNO S 3P 1.4,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1952,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,1993-09-27,04035,CORDOBA Nº 05,Córdoba,Nacional,1993,12,SEDAN 4 PTAS,17,FIAT,61,DUNA SDL 1.3,1,Privado,Física,CÓRDOBA,CÓRDOBA,Femenino,1992,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,1999-10-01,04035,CORDOBA Nº 05,Córdoba,Nacional,1999,18,SEDAN 3 PTAS,53,VOLKSWAGEN,35,GOL 1.0L MI PLUS,1,Privado,Física,B° LOS BOULEVARES,CÓRDOBA,Femenino,1994,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,1999-11-30,04035,CORDOBA Nº 05,Córdoba,Nacional,1999,18,SEDAN 3 PTAS,53,VOLKSWAGEN,34,GOL 1.0L MI PLUS 001,1,Privado,Física,CAPITAL - B° ITUZAINGO,CÓRDOBA,Femenino,1967,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2009-11-05,04035,CORDOBA Nº 05,Córdoba,Nacional,2009,12,SEDAN 4 PTAS,37,RENAULT,VA,KANGOO AUTH.PLUS 1.5,1,Privado,Física,CAPITAL,CÓRDOBA,Masculino,1970,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2004-11-09,04035,CORDOBA Nº 05,Córdoba,Nacional,2004,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1960,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2009-11-26,04035,CORDOBA Nº 05,Córdoba,Nacional,2010,12,SEDAN 4 PTAS,08,CHEVROLET,CK,CORSA CLASSIC 4 PTAS GLS 1.4N,1,Privado,Física,CAPITAL,CÓRDOBA,Masculino,1986,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2015-03-05,04035,CORDOBA Nº 05,Córdoba,Nacional,2015,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1957,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2000-05-17,04035,CORDOBA Nº 05,Córdoba,Nacional,2000,18,SEDAN 3 PUERTAS,08,CHEVROLET,77,CORSA 3 DOOR WIND 1.6 MPFI,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1991,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,1997-04-02,04035,CORDOBA Nº 05,Córdoba,Importado,1997,05,SEDAN 5 PTAS,112,RENAULT,184,LAGUNA RT DIESEL,1,Privado,Física,Bº ITUZAINGO ANEXO-CAPITAL,CÓRDOBA,Femenino,1958,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2011-09-07,04035,CORDOBA Nº 05,Córdoba,Protocolo 21,2011,82,PICK-UP CABINA DOBLE,044,FIAT,714,STRADA ADVENTURE 1.6,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1968,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2010-03-04,04035,CORDOBA Nº 05,Córdoba,Protocolo 21,2010,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,CAPITLA,CÓRDOBA,No identificado,1980,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2003-07-02,04035,CORDOBA Nº 05,Córdoba,Importado,2003,04,RURAL 5 PTAS,112,RENAULT,502,LAGUNA GRAN TOUR 1.9 DCI,1,Privado,Física,CORDOBA CAPITAL,CÓRDOBA,Femenino,1978,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2005-06-22,04035,CORDOBA Nº 05,Córdoba,Nacional,2005,12,SEDAN 4 PTAS,08,CHEVROLET,AH,CORSA CLASSIC 4P BASE 1.6N,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,2001,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2007-02-01,04035,CORDOBA Nº 05,Córdoba,Nacional,2007,22,FURGON,37,RENAULT,TD,KANGOO EXP CONFORT 1.9,1,Privado,Física,CORDOBA,CÓRDOBA,No identificado,1998,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2011-07-21,04035,CORDOBA Nº 05,Córdoba,Nacional,2011,17,SEDAN 5 PTAS,19,FORD,UX,"FOCUS TREND PLUS 2,0L NAFTA",1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1986,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2007-06-01,04037,CORDOBA Nº 06,Córdoba,Nacional,2007,20,PICK-UP,68,TOYOTA,28,HILUX 4X4 CABINA DOBLE SRV 3.0 TDI,1,Privado,Física,ZONA RURAL,CÓRDOBA,Masculino,1968,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2020-06-05,04037,CORDOBA Nº 06,Córdoba,Protocolo 21,2020,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,638,POLO TRENDLINE 1.6 MSI 110CV,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1993,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2008-11-25,04037,CORDOBA Nº 06,Córdoba,Nacional,2008,17,SEDAN 5 PTAS,34,PEUGEOT,JU,207 COMPACT XS 1.9D 5P,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1993,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,1996-03-20,04037,CORDOBA Nº 06,Córdoba,Nacional,1996,17,SEDAN 3 PUERTAS,53,VOLKSWAGEN,11,GOL GLD,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1977,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,1999-07-12,04037,CORDOBA Nº 06,Córdoba,Nacional,1999,11,SEDAN 2 PTAS,17,FIAT,46,UNO  S 1.7 D (3P),1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1954,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,1995-10-18,04037,CORDOBA Nº 06,Córdoba,Nacional,1995,12,SEDAN 4 PTAS,37,RENAULT,AB,RENAULT 9 RL,1,Privado,Física,CAPITAL,CÓRDOBA,Masculino,1969,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2007-03-15,04037,CORDOBA Nº 06,Córdoba,Protocolo 21,2007,05,SEDAN 5 PTAS,044,FIAT,653,IDEA ADVENTURE 1.8 8V,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1988,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,1994-07-04,04037,CORDOBA Nº 06,Córdoba,Nacional,1994,17,SEDAN 4 PUERTAS,17,FIAT,63,UNO  SCR 5P,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1995,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,2000-04-19,04038,CORDOBA Nº 07,Córdoba,Importado,2000,05,SEDAN 5 PTAS,104,PEUGEOT,335,106 XND,1,Privado,Física,CORDOBA CAPITAL,CÓRDOBA,No identificado,1959,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,1996-09-11,04038,CORDOBA Nº 07,Córdoba,Nacional,1996,12,SEDAN 4 PTAS,34,PEUGEOT,03,504 XS TF,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1952,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,1996-04-12,04038,CORDOBA Nº 07,Córdoba,Nacional,1996,12,SEDAN 4 PTAS,17,FIAT,63,UNO SCV-5P/ SCR 5P,1,Privado,Física,CORDOBA,CÓRDOBA,No identificado,1979,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-08,2019-01-02,04038,CORDOBA Nº 07,Córdoba,Nacional,2019,12,SEDAN 4 PUERTAS,17,FIAT,CJ,CRONOS DRIVE 1.3 MT,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1977,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,1998-03-04,04038,CORDOBA Nº 07,Córdoba,Importado,1998,04,RURAL 5 PTAS,104,PEUGEOT,161,306 XRD,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1985,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2004-01-19,04038,CORDOBA Nº 07,Córdoba,Nacional,2004,17,SEDAN 5 PTAS,37,RENAULT,LK,CLIO2 F2 RT DIE PRIVILEGE,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1974,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,2008-01-07,04040,CORDOBA Nº 08,Córdoba,Protocolo 21,2008,02,SEDAN 4 PTAS,112,RENAULT,650,LOGAN 1.6 16V CONFORT,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1994,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,1998-05-20,04040,CORDOBA Nº 08,Córdoba,Nacional,1998,11,SEDAN 2 PTAS,08,CHEVROLET,52,CORSA GL 1.6 4D WORLD CUP,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1984,ARGENTINA,100,14,ARG
COMUNICACIÓN DE RECUPERO,2021-03-05,2008-01-24,04040,CORDOBA Nº 08,Córdoba,Nacional,2008,14,RURAL 4/5 PTAS,53,VOLKSWAGEN,LT,SURAN SDI,1,Privado,Jurídica,MENDOZA,CÓRDOBA,No aplica,1966,No aplica,100,14,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2008-04-04,04040,CORDOBA Nº 08,Córdoba,Importado,2008,02,SEDAN 4 PUERTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1979,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,2006-07-04,04040,CORDOBA Nº 08,Córdoba,Nacional,2006,22,FURGON,37,RENAULT,NP,KANGOO RL EXPRESS DIE 1PCL AA,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1996,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-01,2011-01-28,04041,CORDOBA Nº 09,Córdoba,Importado,2011,05,SEDAN 5 PTAS,104,PEUGEOT,618,207 GTI 156 CV,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1963,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,1999-06-30,04041,CORDOBA Nº 09,Córdoba,Protocolo 21,1999,05,SEDAN 5 PTAS,047,FORD,227,FIESTA LX D,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1973,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2019-07-30,04041,CORDOBA Nº 09,Córdoba,Nacional,2019,20,PICK-UP,19,FORD,ZU,RANGER DC 4X2 XLT 2.5L N,1,Privado,Jurídica,CORDOBA,CÓRDOBA,No aplica,2001,No aplica,100,14,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,2018-10-05,04041,CORDOBA Nº 09,Córdoba,Nacional,2018,12,SEDAN 4 PUERTAS,17,FIAT,CK,CRONOS PRECISION 1.8 MT,1,Privado,Física,CORDOBA,CÓRDOBA,No identificado,1989,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,1977-07-18,04049,RIO TERCERO Nº 3,Córdoba,Nacional,1977,23,CAMION,17,FIAT,13,FIAT 619 N1/1977,9,No declarado,Física,RIO TERCERO (CBA),CÓRDOBA,No identificado,1940,No identificado,50,14,
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-02,1998-08-05,04042,CORDOBA Nº 10,Córdoba,Nacional,1998,17,SEDAN 5 PTAS,17,FIAT,24,PALIO EL 5P,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1993,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2011-02-03,04042,CORDOBA Nº 10,Córdoba,Nacional,2011,20,PICK-UP,53,VOLKSWAGEN,NA,AMAROK 2.0L TDI 4X2 1T2,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,2002,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,1996-10-11,04042,CORDOBA Nº 10,Córdoba,Nacional,1996,12,SEDAN 4 PUERTAS,17,FIAT,78,DUNA CSL D,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1966,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2016-06-21,04042,CORDOBA Nº 10,Córdoba,Nacional,2016,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1992,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,1993-02-18,04042,CORDOBA Nº 10,Córdoba,Nacional,1993,12,SEDAN 4 PTAS,37,RENAULT,81,RENAULT 12 TL M 1.6,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1976,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-23,2003-04-09,04042,CORDOBA Nº 10,Córdoba,Nacional,2003,18,SEDAN 3 PTAS,34,PEUGEOT,CH,206 XR PREMIUM 1.6 3P,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1997,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-29,1997-11-14,04042,CORDOBA Nº 10,Córdoba,Nacional,1997,11,SEDAN 2 PTAS,17,FIAT,44,UNO S 3P 1.4,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1991,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-30,2010-02-05,04042,CORDOBA Nº 10,Córdoba,Protocolo 21,2010,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1982,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2005-08-17,04043,VILLA MARIA Nº 2,Córdoba,Protocolo 21,2005,11,PICK UP,024,CHEVROLET,329,S10 2.8 T.I. (CABINA SIMPLE),1,Privado,Física,VILLA MARIA,CÓRDOBA,Femenino,1973,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-03,2017-03-14,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,2017,82,PICK-UP CABINA DOBLE,044,FIAT,843,TORO FREEDOM 2.0 16V 4X2,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1952,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-04,1994-02-18,04044,CORDOBA Nº 11,Córdoba,Nacional,1994,17,SEDAN 5 PUERTAS,37,RENAULT,90,RENAULT 19 RN BIC,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1980,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,1999-02-05,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,1999,22,SEDAN 3 PUERTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1993,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,1998-01-06,04044,CORDOBA Nº 11,Córdoba,Nacional,1997,12,SEDAN 4 PTAS,17,FIAT,05,DUNA CS,1,Privado,Física,B* SAN MARTIN- CORDOBA,CÓRDOBA,No identificado,1992,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-17,2011-07-07,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,2011,02,SEDAN 4 PTAS,024,CHEVROLET,536,CLASSIC AA+DIR 1.4 N LS,1,Privado,Física,CORDOBA,CÓRDOBA,Femenino,1972,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,1999-07-02,04044,CORDOBA Nº 11,Córdoba,Nacional,1999,17,SEDAN 5 PTAS,37,RENAULT,BW,MEGANE RT,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1968,ARGENTINA,50,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2004-10-27,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,2004,05,SEDAN 5 PUERTAS,024,CHEVROLET,341,ZAFIRA GL,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1980,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2008-10-23,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,2008,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,B*M.DE SOBREMONTE-CORDOBA,CÓRDOBA,No identificado,1970,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-26,1998-06-29,04044,CORDOBA Nº 11,Córdoba,Nacional,1997,20,PICK-UP,08,CHEVROLET,49,GMT SILV TURBO LUJO EX EXPOR.,1,Privado,Física,CÓRDOBA,CÓRDOBA,Masculino,1967,ARGENTINA,50,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2005-10-03,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,2005,04,RURAL 5 PTAS,047,FORD,597,ECOSPORT  1.6 L 4X2 XL PLUS,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1977,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-31,2013-01-03,04044,CORDOBA Nº 11,Córdoba,Protocolo 21,2013,05,SEDAN 5 PTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1,Privado,Física,CORDOBA,CÓRDOBA,No identificado,1986,ARGENTINA,100,14,ARG
COMUNICACIÓN DE RECUPERO,2021-03-04,2013-09-18,04045,CORDOBA Nº 12,Córdoba,Protocolo 21,2013,04,RURAL 5 PUERTAS,047,FORD,998,ECOSPORT SE 1.6L MT N,1,Privado,Física,CORDOBA,CÓRDOBA,Masculino,1964,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-12,2017-02-13,04045,CORDOBA Nº 12,Córdoba,Protocolo 21,2017,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,608,GOL TREND COMFORTLINE 1.6 MSI,1,Privado,Física,CORDOBA CAPITAL,CÓRDOBA,Masculino,1982,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2011-09-06,04045,CORDOBA Nº 12,Córdoba,Protocolo 21,2011,02,SEDAN 4 PTAS,024,CHEVROLET,536,CLASSIC AA+DIR 1.4 N LS,1,Privado,Física,Bº RES AMERICA,CÓRDOBA,Masculino,1977,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-05,2013-02-22,04046,VILLA ALLENDE Nº 1,Córdoba,Nacional,2013,17,SEDAN 5 PUERTAS,08,CHEVROLET,DM,AGILE 5P LT SPIRIT 1.4,1,Privado,Física,VILLA ALLENDE,CÓRDOBA,Femenino,1957,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-09,2013-11-11,04046,VILLA ALLENDE Nº 1,Córdoba,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DC,CLASSIC 4 PTAS LS AA + DIR 1.4N,1,Privado,Física,MENDIOLAZA,CÓRDOBA,No identificado,1941,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-10,2005-01-05,04046,VILLA ALLENDE Nº 1,Córdoba,Nacional,2005,17,SEDAN 5 PTAS,34,PEUGEOT,DZ,307 XS PREMIUM 2.0 5P,1,Privado,Física,VILLA ALLENDE,CÓRDOBA,Masculino,1967,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2013-02-13,04046,VILLA ALLENDE Nº 1,Córdoba,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DP,CLASSIC 4P LS A+D SPIRIT 1.4N,2,Público,Física,VILLA ALLENDE,CÓRDOBA,No identificado,1976,ARGENTINA,50,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-19,2018-09-07,04046,VILLA ALLENDE Nº 1,Córdoba,Nacional,2018,17,SEDAN 5 PUERTAS,34,PEUGEOT,NL,308 FELINE 1.6 HDI,1,Privado,Física,VILLA ALLENDE,CÓRDOBA,Masculino,1974,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-25,2005-02-11,04046,VILLA ALLENDE Nº 1,Córdoba,Nacional,2005,12,SEDAN 4 PTAS,08,CHEVROLET,BD,CORSA CLASSIC 4P SUPER 1.6N,1,Privado,Física,SALDAN COLON,CÓRDOBA,No identificado,1977,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-18,2008-02-05,04047,VILLA CARLOS PAZ Nº 1,Córdoba,Protocolo 21,2008,82,PICK-UP CABINA DOBLE,093,MITSUBISHI,457,L200 OUTDOOR HPE,1,Privado,Física,VILLA CARLOS PAZ,CÓRDOBA,Femenino,1961,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-11,2001-09-21,04049,RIO TERCERO Nº 3,Córdoba,Importado,2001,10,TODO TERRENO,180,LAND ROVER,051,FREELANDER 2.0D,1,Privado,Física,ALMAFUERTE,CÓRDOBA,Masculino,1964,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-15,2012-11-08,04050,RIO SEGUNDO Nº 2,Córdoba,Nacional,2012,17,SEDAN 5 PUERTAS,08,CHEVROLET,DN,AGILE 5P LTZ SPIRIT 1.4,1,Privado,Física,PILAR,CÓRDOBA,Masculino,1966,ARGENTINA,100,14,ARG
DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA,2021-03-16,2013-01-03,04050,RIO SEGUNDO Nº 2,Córdoba,Nacional,2013,12,SEDAN 4 PUERTAS,08,CHEVROLET,DK,CLASSIC 4P LT SPIRIT 1.4N,1,Privado,Física,LAGUNA LARGA,CÓRDOBA,Femenino,1994,ARGENTINA,100,14,ARG
